race,annee,nb,nb_tot
Matin napolitain,1995,348,3198
Matin napolitain,2000,333,3198
Matin napolitain,2005,197,3198
Matin napolitain,2006,208,3198
Matin napolitain,2007,189,3198
Matin napolitain,2008,137,3198
Matin napolitain,2009,74,3198
Matin napolitain,2010,109,3198
Matin napolitain,2011,106,3198
Matin napolitain,2012,85,3198
Matin napolitain,2013,104,3198
Matin napolitain,2014,114,3198
Matin napolitain,2015,85,3198
Matin napolitain,2016,94,3198
Matin napolitain,2017,89,3198
Matin napolitain,2018,88,3198
Matin napolitain,2019,64,3198
Matin napolitain,2020,131,3198
Matin napolitain,2021,42,3198
Matin napolitain,2022,45,3198
Berger polonais de plaine,1970,0,3035
Berger polonais de plaine,1975,0,3035
Berger polonais de plaine,1980,0,3035
Berger polonais de plaine,1985,0,3035
Berger polonais de plaine,1990,217,3035
Berger polonais de plaine,1995,269,3035
Berger polonais de plaine,2000,226,3035
Berger polonais de plaine,2005,237,3035
Berger polonais de plaine,2006,234,3035
Berger polonais de plaine,2007,182,3035
Berger polonais de plaine,2008,269,3035
Berger polonais de plaine,2009,222,3035
Berger polonais de plaine,2010,188,3035
Berger polonais de plaine,2011,125,3035
Berger polonais de plaine,2012,127,3035
Berger polonais de plaine,2013,123,3035
Berger polonais de plaine,2014,96,3035
Berger polonais de plaine,2015,93,3035
Berger polonais de plaine,2016,71,3035
Berger polonais de plaine,2017,63,3035
Berger polonais de plaine,2018,96,3035
Berger polonais de plaine,2019,41,3035
Berger polonais de plaine,2020,61,3035
Berger polonais de plaine,2021,55,3035
Berger polonais de plaine,2022,40,3035
Epagneul picard,1970,9,3016
Epagneul picard,1975,36,3016
Epagneul picard,1980,129,3016
Epagneul picard,1985,69,3016
Epagneul picard,1990,89,3016
Epagneul picard,1995,62,3016
Epagneul picard,2000,86,3016
Epagneul picard,2005,99,3016
Epagneul picard,2006,76,3016
Epagneul picard,2007,74,3016
Epagneul picard,2008,121,3016
Epagneul picard,2009,74,3016
Epagneul picard,2010,109,3016
Epagneul picard,2011,129,3016
Epagneul picard,2012,75,3016
Epagneul picard,2013,124,3016
Epagneul picard,2014,116,3016
Epagneul picard,2015,157,3016
Epagneul picard,2016,176,3016
Epagneul picard,2017,224,3016
Epagneul picard,2018,158,3016
Epagneul picard,2019,169,3016
Epagneul picard,2020,181,3016
Epagneul picard,2021,261,3016
Epagneul picard,2022,213,3016
Dogue du tibet,1970,0,2939
Dogue du tibet,1975,0,2939
Dogue du tibet,1980,0,2939
Dogue du tibet,1985,28,2939
Dogue du tibet,1990,82,2939
Dogue du tibet,1995,105,2939
Dogue du tibet,2000,137,2939
Dogue du tibet,2005,186,2939
Dogue du tibet,2006,98,2939
Dogue du tibet,2007,148,2939
Dogue du tibet,2008,139,2939
Dogue du tibet,2009,126,2939
Dogue du tibet,2010,125,2939
Dogue du tibet,2011,132,2939
Dogue du tibet,2012,121,2939
Dogue du tibet,2013,168,2939
Dogue du tibet,2014,151,2939
Dogue du tibet,2015,179,2939
Dogue du tibet,2016,188,2939
Dogue du tibet,2017,165,2939
Dogue du tibet,2018,150,2939
Dogue du tibet,2019,102,2939
Dogue du tibet,2020,144,2939
Dogue du tibet,2021,129,2939
Dogue du tibet,2022,136,2939
Epagneul japonais,1970,2,2816
Epagneul japonais,1975,18,2816
Epagneul japonais,1980,43,2816
Epagneul japonais,1985,19,2816
Epagneul japonais,1990,121,2816
Epagneul japonais,1995,161,2816
Epagneul japonais,2000,169,2816
Epagneul japonais,2005,167,2816
Epagneul japonais,2006,147,2816
Epagneul japonais,2007,150,2816
Epagneul japonais,2008,151,2816
Epagneul japonais,2009,112,2816
Epagneul japonais,2010,156,2816
Epagneul japonais,2011,158,2816
Epagneul japonais,2012,128,2816
Epagneul japonais,2013,128,2816
Epagneul japonais,2014,103,2816
Epagneul japonais,2015,107,2816
Epagneul japonais,2016,132,2816
Epagneul japonais,2017,137,2816
Epagneul japonais,2018,141,2816
Epagneul japonais,2019,125,2816
Epagneul japonais,2020,73,2816
Epagneul japonais,2021,102,2816
Epagneul japonais,2022,66,2816
Bouvier australien,1970,0,2810
Bouvier australien,1975,0,2810
Bouvier australien,1980,0,2810
Bouvier australien,1985,0,2810
Bouvier australien,1990,13,2810
Bouvier australien,1995,14,2810
Bouvier australien,2000,23,2810
Bouvier australien,2005,30,2810
Bouvier australien,2006,41,2810
Bouvier australien,2007,34,2810
Bouvier australien,2008,78,2810
Bouvier australien,2009,77,2810
Bouvier australien,2010,79,2810
Bouvier australien,2011,74,2810
Bouvier australien,2012,82,2810
Bouvier australien,2013,122,2810
Bouvier australien,2014,141,2810
Bouvier australien,2015,162,2810
Bouvier australien,2016,183,2810
Bouvier australien,2017,218,2810
Bouvier australien,2018,217,2810
Bouvier australien,2019,249,2810
Bouvier australien,2020,295,2810
Bouvier australien,2021,329,2810
Bouvier australien,2022,349,2810
Landseer,1970,0,2791
Landseer,1975,0,2791
Landseer,1980,0,2791
Landseer,1985,0,2791
Landseer,1990,20,2791
Landseer,1995,56,2791
Landseer,2000,134,2791
Landseer,2005,179,2791
Landseer,2006,176,2791
Landseer,2007,238,2791
Landseer,2008,231,2791
Landseer,2009,206,2791
Landseer,2010,115,2791
Landseer,2011,216,2791
Landseer,2012,205,2791
Landseer,2013,158,2791
Landseer,2014,144,2791
Landseer,2015,100,2791
Landseer,2016,96,2791
Landseer,2017,88,2791
Landseer,2018,62,2791
Landseer,2019,104,2791
Landseer,2020,89,2791
Landseer,2021,88,2791
Landseer,2022,86,2791
Epagneul king charles,1970,0,2577
Epagneul king charles,1975,4,2577
Epagneul king charles,1980,21,2577
Epagneul king charles,1985,28,2577
Epagneul king charles,1990,80,2577
Epagneul king charles,1995,140,2577
Epagneul king charles,2000,256,2577
Epagneul king charles,2005,216,2577
Epagneul king charles,2006,206,2577
Epagneul king charles,2007,213,2577
Epagneul king charles,2008,211,2577
Epagneul king charles,2009,130,2577
Epagneul king charles,2010,132,2577
Epagneul king charles,2011,104,2577
Epagneul king charles,2012,122,2577
Epagneul king charles,2013,125,2577
Epagneul king charles,2014,81,2577
Epagneul king charles,2015,64,2577
Epagneul king charles,2016,85,2577
Epagneul king charles,2017,55,2577
Epagneul king charles,2018,65,2577
Epagneul king charles,2019,68,2577
Epagneul king charles,2020,70,2577
Epagneul king charles,2021,58,2577
Epagneul king charles,2022,43,2577
Greyhound,1970,67,2483
Greyhound,1975,97,2483
Greyhound,1980,272,2483
Greyhound,1985,232,2483
Greyhound,1990,147,2483
Greyhound,1995,174,2483
Greyhound,2000,91,2483
Greyhound,2005,82,2483
Greyhound,2006,84,2483
Greyhound,2007,44,2483
Greyhound,2008,125,2483
Greyhound,2009,107,2483
Greyhound,2010,68,2483
Greyhound,2011,83,2483
Greyhound,2012,97,2483
Greyhound,2013,51,2483
Greyhound,2014,61,2483
Greyhound,2015,30,2483
Greyhound,2016,134,2483
Greyhound,2017,63,2483
Greyhound,2018,72,2483
Greyhound,2019,75,2483
Greyhound,2020,85,2483
Greyhound,2021,81,2483
Greyhound,2022,61,2483
Grand bleu de gascogne,1970,9,2465
Grand bleu de gascogne,1975,15,2465
Grand bleu de gascogne,1980,101,2465
Grand bleu de gascogne,1985,69,2465
Grand bleu de gascogne,1990,91,2465
Grand bleu de gascogne,1995,97,2465
Grand bleu de gascogne,2000,190,2465
Grand bleu de gascogne,2005,129,2465
Grand bleu de gascogne,2006,90,2465
Grand bleu de gascogne,2007,151,2465
Grand bleu de gascogne,2008,105,2465
Grand bleu de gascogne,2009,107,2465
Grand bleu de gascogne,2010,114,2465
Grand bleu de gascogne,2011,94,2465
Grand bleu de gascogne,2012,146,2465
Grand bleu de gascogne,2013,79,2465
Grand bleu de gascogne,2014,112,2465
Grand bleu de gascogne,2015,103,2465
Grand bleu de gascogne,2016,75,2465
Grand bleu de gascogne,2017,117,2465
Grand bleu de gascogne,2018,123,2465
Grand bleu de gascogne,2019,73,2465
Grand bleu de gascogne,2020,105,2465
Grand bleu de gascogne,2021,98,2465
Grand bleu de gascogne,2022,72,2465
Basenji,1970,12,2392
Basenji,1975,30,2392
Basenji,1980,5,2392
Basenji,1985,0,2392
Basenji,1990,7,2392
Basenji,1995,36,2392
Basenji,2000,58,2392
Basenji,2005,65,2392
Basenji,2006,84,2392
Basenji,2007,59,2392
Basenji,2008,47,2392
Basenji,2009,69,2392
Basenji,2010,82,2392
Basenji,2011,81,2392
Basenji,2012,69,2392
Basenji,2013,128,2392
Basenji,2014,120,2392
Basenji,2015,131,2392
Basenji,2016,163,2392
Basenji,2017,132,2392
Basenji,2018,179,2392
Basenji,2019,148,2392
Basenji,2020,211,2392
Basenji,2021,224,2392
Basenji,2022,252,2392
Dogue de majorque,1970,0,2312
Dogue de majorque,1975,0,2312
Dogue de majorque,1980,0,2312
Dogue de majorque,1985,0,2312
Dogue de majorque,1990,0,2312
Dogue de majorque,1995,10,2312
Dogue de majorque,2000,0,2312
Dogue de majorque,2005,17,2312
Dogue de majorque,2006,11,2312
Dogue de majorque,2007,21,2312
Dogue de majorque,2008,47,2312
Dogue de majorque,2009,50,2312
Dogue de majorque,2010,74,2312
Dogue de majorque,2011,83,2312
Dogue de majorque,2012,131,2312
Dogue de majorque,2013,181,2312
Dogue de majorque,2014,229,2312
Dogue de majorque,2015,212,2312
Dogue de majorque,2016,245,2312
Dogue de majorque,2017,262,2312
Dogue de majorque,2018,192,2312
Dogue de majorque,2019,180,2312
Dogue de majorque,2020,159,2312
Dogue de majorque,2021,118,2312
Dogue de majorque,2022,90,2312
Poitevin,1970,0,2170
Poitevin,1975,2,2170
Poitevin,1980,75,2170
Poitevin,1985,75,2170
Poitevin,1990,166,2170
Poitevin,1995,187,2170
Poitevin,2000,107,2170
Poitevin,2005,26,2170
Poitevin,2006,62,2170
Poitevin,2007,60,2170
Poitevin,2008,158,2170
Poitevin,2009,233,2170
Poitevin,2010,116,2170
Poitevin,2011,146,2170
Poitevin,2012,106,2170
Poitevin,2013,58,2170
Poitevin,2014,138,2170
Poitevin,2015,6,2170
Poitevin,2016,24,2170
Poitevin,2017,128,2170
Poitevin,2018,20,2170
Poitevin,2019,1,2170
Poitevin,2020,60,2170
Poitevin,2021,134,2170
Poitevin,2022,82,2170
Cursinu,1970,0,2119
Cursinu,1975,0,2119
Cursinu,1980,0,2119
Cursinu,1985,0,2119
Cursinu,1990,0,2119
Cursinu,1995,0,2119
Cursinu,2000,0,2119
Cursinu,2005,9,2119
Cursinu,2006,37,2119
Cursinu,2007,125,2119
Cursinu,2008,130,2119
Cursinu,2009,121,2119
Cursinu,2010,104,2119
Cursinu,2011,116,2119
Cursinu,2012,92,2119
Cursinu,2013,140,2119
Cursinu,2014,110,2119
Cursinu,2015,103,2119
Cursinu,2016,118,2119
Cursinu,2017,156,2119
Cursinu,2018,160,2119
Cursinu,2019,146,2119
Cursinu,2020,133,2119
Cursinu,2021,168,2119
Cursinu,2022,151,2119
Chien loup de saarloos,1970,0,2076
Chien loup de saarloos,1975,0,2076
Chien loup de saarloos,1980,0,2076
Chien loup de saarloos,1985,0,2076
Chien loup de saarloos,1990,0,2076
Chien loup de saarloos,1995,11,2076
Chien loup de saarloos,2000,28,2076
Chien loup de saarloos,2005,49,2076
Chien loup de saarloos,2006,39,2076
Chien loup de saarloos,2007,57,2076
Chien loup de saarloos,2008,89,2076
Chien loup de saarloos,2009,88,2076
Chien loup de saarloos,2010,117,2076
Chien loup de saarloos,2011,87,2076
Chien loup de saarloos,2012,130,2076
Chien loup de saarloos,2013,155,2076
Chien loup de saarloos,2014,140,2076
Chien loup de saarloos,2015,157,2076
Chien loup de saarloos,2016,153,2076
Chien loup de saarloos,2017,206,2076
Chien loup de saarloos,2018,145,2076
Chien loup de saarloos,2019,146,2076
Chien loup de saarloos,2020,103,2076
Chien loup de saarloos,2021,74,2076
Chien loup de saarloos,2022,102,2076
Saluki,1970,5,1959
Saluki,1975,100,1959
Saluki,1980,174,1959
Saluki,1985,121,1959
Saluki,1990,116,1959
Saluki,1995,96,1959
Saluki,2000,104,1959
Saluki,2005,67,1959
Saluki,2006,61,1959
Saluki,2007,81,1959
Saluki,2008,103,1959
Saluki,2009,51,1959
Saluki,2010,55,1959
Saluki,2011,96,1959
Saluki,2012,61,1959
Saluki,2013,82,1959
Saluki,2014,58,1959
Saluki,2015,48,1959
Saluki,2016,34,1959
Saluki,2017,76,1959
Saluki,2018,97,1959
Saluki,2019,31,1959
Saluki,2020,49,1959
Saluki,2021,112,1959
Saluki,2022,81,1959
Petit chien russe,1970,0,1862
Petit chien russe,1975,0,1862
Petit chien russe,1980,0,1862
Petit chien russe,1985,0,1862
Petit chien russe,1990,0,1862
Petit chien russe,1995,0,1862
Petit chien russe,2000,0,1862
Petit chien russe,2005,0,1862
Petit chien russe,2006,0,1862
Petit chien russe,2007,13,1862
Petit chien russe,2008,35,1862
Petit chien russe,2009,51,1862
Petit chien russe,2010,78,1862
Petit chien russe,2011,95,1862
Petit chien russe,2012,134,1862
Petit chien russe,2013,155,1862
Petit chien russe,2014,124,1862
Petit chien russe,2015,124,1862
Petit chien russe,2016,157,1862
Petit chien russe,2017,154,1862
Petit chien russe,2018,177,1862
Petit chien russe,2019,122,1862
Petit chien russe,2020,145,1862
Petit chien russe,2021,140,1862
Petit chien russe,2022,158,1862
Chien de berger catalan,1970,0,1832
Chien de berger catalan,1975,0,1832
Chien de berger catalan,1980,0,1832
Chien de berger catalan,1985,8,1832
Chien de berger catalan,1990,53,1832
Chien de berger catalan,1995,52,1832
Chien de berger catalan,2000,52,1832
Chien de berger catalan,2005,44,1832
Chien de berger catalan,2006,75,1832
Chien de berger catalan,2007,107,1832
Chien de berger catalan,2008,72,1832
Chien de berger catalan,2009,71,1832
Chien de berger catalan,2010,96,1832
Chien de berger catalan,2011,79,1832
Chien de berger catalan,2012,128,1832
Chien de berger catalan,2013,102,1832
Chien de berger catalan,2014,123,1832
Chien de berger catalan,2015,126,1832
Chien de berger catalan,2016,110,1832
Chien de berger catalan,2017,124,1832
Chien de berger catalan,2018,79,1832
Chien de berger catalan,2019,102,1832
Chien de berger catalan,2020,79,1832
Chien de berger catalan,2021,90,1832
Chien de berger catalan,2022,60,1832
Bouvier de l'entlebuch,1970,0,1814
Bouvier de l'entlebuch,1975,0,1814
Bouvier de l'entlebuch,1980,0,1814
Bouvier de l'entlebuch,1985,0,1814
Bouvier de l'entlebuch,1990,0,1814
Bouvier de l'entlebuch,1995,0,1814
Bouvier de l'entlebuch,2000,9,1814
Bouvier de l'entlebuch,2005,38,1814
Bouvier de l'entlebuch,2006,42,1814
Bouvier de l'entlebuch,2007,50,1814
Bouvier de l'entlebuch,2008,36,1814
Bouvier de l'entlebuch,2009,56,1814
Bouvier de l'entlebuch,2010,25,1814
Bouvier de l'entlebuch,2011,77,1814
Bouvier de l'entlebuch,2012,55,1814
Bouvier de l'entlebuch,2013,96,1814
Bouvier de l'entlebuch,2014,128,1814
Bouvier de l'entlebuch,2015,136,1814
Bouvier de l'entlebuch,2016,144,1814
Bouvier de l'entlebuch,2017,136,1814
Bouvier de l'entlebuch,2018,198,1814
Bouvier de l'entlebuch,2019,133,1814
Bouvier de l'entlebuch,2020,143,1814
Bouvier de l'entlebuch,2021,183,1814
Bouvier de l'entlebuch,2022,129,1814
Chien de berger yougoslave de charplanina,1970,0,1811
Chien de berger yougoslave de charplanina,1975,0,1811
Chien de berger yougoslave de charplanina,1980,9,1811
Chien de berger yougoslave de charplanina,1985,129,1811
Chien de berger yougoslave de charplanina,1990,348,1811
Chien de berger yougoslave de charplanina,1995,138,1811
Chien de berger yougoslave de charplanina,2000,136,1811
Chien de berger yougoslave de charplanina,2005,87,1811
Chien de berger yougoslave de charplanina,2006,124,1811
Chien de berger yougoslave de charplanina,2007,107,1811
Chien de berger yougoslave de charplanina,2008,104,1811
Chien de berger yougoslave de charplanina,2009,72,1811
Chien de berger yougoslave de charplanina,2010,95,1811
Chien de berger yougoslave de charplanina,2011,59,1811
Chien de berger yougoslave de charplanina,2012,85,1811
Chien de berger yougoslave de charplanina,2013,14,1811
Chien de berger yougoslave de charplanina,2014,57,1811
Chien de berger yougoslave de charplanina,2015,0,1811
Chien de berger yougoslave de charplanina,2016,82,1811
Chien de berger yougoslave de charplanina,2017,34,1811
Chien de berger yougoslave de charplanina,2018,38,1811
Chien de berger yougoslave de charplanina,2019,21,1811
Chien de berger yougoslave de charplanina,2020,18,1811
Chien de berger yougoslave de charplanina,2021,11,1811
Chien de berger yougoslave de charplanina,2022,43,1811
Grand basset griffon vendeen,1970,0,1793
Grand basset griffon vendeen,1975,0,1793
Grand basset griffon vendeen,1980,0,1793
Grand basset griffon vendeen,1985,0,1793
Grand basset griffon vendeen,1990,214,1793
Grand basset griffon vendeen,1995,168,1793
Grand basset griffon vendeen,2000,106,1793
Grand basset griffon vendeen,2005,98,1793
Grand basset griffon vendeen,2006,55,1793
Grand basset griffon vendeen,2007,74,1793
Grand basset griffon vendeen,2008,109,1793
Grand basset griffon vendeen,2009,70,1793
Grand basset griffon vendeen,2010,115,1793
Grand basset griffon vendeen,2011,101,1793
Grand basset griffon vendeen,2012,94,1793
Grand basset griffon vendeen,2013,83,1793
Grand basset griffon vendeen,2014,52,1793
Grand basset griffon vendeen,2015,71,1793
Grand basset griffon vendeen,2016,33,1793
Grand basset griffon vendeen,2017,48,1793
Grand basset griffon vendeen,2018,71,1793
Grand basset griffon vendeen,2019,64,1793
Grand basset griffon vendeen,2020,60,1793
Grand basset griffon vendeen,2021,70,1793
Grand basset griffon vendeen,2022,37,1793
Braque du bourbonnais,1970,0,1776
Braque du bourbonnais,1975,9,1776
Braque du bourbonnais,1980,27,1776
Braque du bourbonnais,1985,60,1776
Braque du bourbonnais,1990,123,1776
Braque du bourbonnais,1995,112,1776
Braque du bourbonnais,2000,136,1776
Braque du bourbonnais,2005,73,1776
Braque du bourbonnais,2006,71,1776
Braque du bourbonnais,2007,74,1776
Braque du bourbonnais,2008,60,1776
Braque du bourbonnais,2009,114,1776
Braque du bourbonnais,2010,86,1776
Braque du bourbonnais,2011,80,1776
Braque du bourbonnais,2012,43,1776
Braque du bourbonnais,2013,65,1776
Braque du bourbonnais,2014,57,1776
Braque du bourbonnais,2015,78,1776
Braque du bourbonnais,2016,86,1776
Braque du bourbonnais,2017,71,1776
Braque du bourbonnais,2018,77,1776
Braque du bourbonnais,2019,69,1776
Braque du bourbonnais,2020,37,1776
Braque du bourbonnais,2021,94,1776
Braque du bourbonnais,2022,74,1776
Pinscher allemand,1970,40,1732
Pinscher allemand,1975,47,1732
Pinscher allemand,1980,67,1732
Pinscher allemand,1985,121,1732
Pinscher allemand,1990,129,1732
Pinscher allemand,1995,137,1732
Pinscher allemand,2000,107,1732
Pinscher allemand,2005,42,1732
Pinscher allemand,2006,52,1732
Pinscher allemand,2007,23,1732
Pinscher allemand,2008,20,1732
Pinscher allemand,2009,47,1732
Pinscher allemand,2010,29,1732
Pinscher allemand,2011,53,1732
Pinscher allemand,2012,65,1732
Pinscher allemand,2013,102,1732
Pinscher allemand,2014,80,1732
Pinscher allemand,2015,106,1732
Pinscher allemand,2016,94,1732
Pinscher allemand,2017,71,1732
Pinscher allemand,2018,63,1732
Pinscher allemand,2019,51,1732
Pinscher allemand,2020,52,1732
Pinscher allemand,2021,61,1732
Pinscher allemand,2022,73,1732
Petit chien lion,1970,0,1617
Petit chien lion,1975,0,1617
Petit chien lion,1980,23,1617
Petit chien lion,1985,65,1617
Petit chien lion,1990,101,1617
Petit chien lion,1995,87,1617
Petit chien lion,2000,36,1617
Petit chien lion,2005,62,1617
Petit chien lion,2006,59,1617
Petit chien lion,2007,89,1617
Petit chien lion,2008,107,1617
Petit chien lion,2009,81,1617
Petit chien lion,2010,84,1617
Petit chien lion,2011,79,1617
Petit chien lion,2012,85,1617
Petit chien lion,2013,71,1617
Petit chien lion,2014,112,1617
Petit chien lion,2015,89,1617
Petit chien lion,2016,79,1617
Petit chien lion,2017,51,1617
Petit chien lion,2018,68,1617
Petit chien lion,2019,58,1617
Petit chien lion,2020,48,1617
Petit chien lion,2021,49,1617
Petit chien lion,2022,34,1617
Schapendoes neerlandais,1970,0,1561
Schapendoes neerlandais,1975,0,1561
Schapendoes neerlandais,1980,0,1561
Schapendoes neerlandais,1985,0,1561
Schapendoes neerlandais,1990,89,1561
Schapendoes neerlandais,1995,170,1561
Schapendoes neerlandais,2000,124,1561
Schapendoes neerlandais,2005,101,1561
Schapendoes neerlandais,2006,81,1561
Schapendoes neerlandais,2007,97,1561
Schapendoes neerlandais,2008,72,1561
Schapendoes neerlandais,2009,68,1561
Schapendoes neerlandais,2010,72,1561
Schapendoes neerlandais,2011,70,1561
Schapendoes neerlandais,2012,80,1561
Schapendoes neerlandais,2013,91,1561
Schapendoes neerlandais,2014,48,1561
Schapendoes neerlandais,2015,78,1561
Schapendoes neerlandais,2016,53,1561
Schapendoes neerlandais,2017,63,1561
Schapendoes neerlandais,2018,39,1561
Schapendoes neerlandais,2019,48,1561
Schapendoes neerlandais,2020,39,1561
Schapendoes neerlandais,2021,48,1561
Schapendoes neerlandais,2022,30,1561
Retriever de la nouvelle ecosse,1970,0,1486
Retriever de la nouvelle ecosse,1975,0,1486
Retriever de la nouvelle ecosse,1980,0,1486
Retriever de la nouvelle ecosse,1985,0,1486
Retriever de la nouvelle ecosse,1990,0,1486
Retriever de la nouvelle ecosse,1995,7,1486
Retriever de la nouvelle ecosse,2000,13,1486
Retriever de la nouvelle ecosse,2005,12,1486
Retriever de la nouvelle ecosse,2006,15,1486
Retriever de la nouvelle ecosse,2007,7,1486
Retriever de la nouvelle ecosse,2008,14,1486
Retriever de la nouvelle ecosse,2009,14,1486
Retriever de la nouvelle ecosse,2010,21,1486
Retriever de la nouvelle ecosse,2011,24,1486
Retriever de la nouvelle ecosse,2012,34,1486
Retriever de la nouvelle ecosse,2013,57,1486
Retriever de la nouvelle ecosse,2014,68,1486
Retriever de la nouvelle ecosse,2015,108,1486
Retriever de la nouvelle ecosse,2016,124,1486
Retriever de la nouvelle ecosse,2017,88,1486
Retriever de la nouvelle ecosse,2018,127,1486
Retriever de la nouvelle ecosse,2019,134,1486
Retriever de la nouvelle ecosse,2020,158,1486
Retriever de la nouvelle ecosse,2021,212,1486
Retriever de la nouvelle ecosse,2022,249,1486
Terrier bresilien,1970,0,1450
Terrier bresilien,1975,0,1450
Terrier bresilien,1980,0,1450
Terrier bresilien,1985,0,1450
Terrier bresilien,1990,0,1450
Terrier bresilien,1995,0,1450
Terrier bresilien,2000,13,1450
Terrier bresilien,2005,23,1450
Terrier bresilien,2006,21,1450
Terrier bresilien,2007,21,1450
Terrier bresilien,2008,49,1450
Terrier bresilien,2009,58,1450
Terrier bresilien,2010,50,1450
Terrier bresilien,2011,62,1450
Terrier bresilien,2012,88,1450
Terrier bresilien,2013,75,1450
Terrier bresilien,2014,96,1450
Terrier bresilien,2015,128,1450
Terrier bresilien,2016,75,1450
Terrier bresilien,2017,99,1450
Terrier bresilien,2018,75,1450
Terrier bresilien,2019,77,1450
Terrier bresilien,2020,123,1450
Terrier bresilien,2021,156,1450
Terrier bresilien,2022,161,1450
Fila brasileiro,1970,0,1443
Fila brasileiro,1975,0,1443
Fila brasileiro,1980,0,1443
Fila brasileiro,1985,9,1443
Fila brasileiro,1990,20,1443
Fila brasileiro,1995,14,1443
Fila brasileiro,2000,164,1443
Fila brasileiro,2005,120,1443
Fila brasileiro,2006,63,1443
Fila brasileiro,2007,73,1443
Fila brasileiro,2008,71,1443
Fila brasileiro,2009,101,1443
Fila brasileiro,2010,105,1443
Fila brasileiro,2011,84,1443
Fila brasileiro,2012,97,1443
Fila brasileiro,2013,73,1443
Fila brasileiro,2014,105,1443
Fila brasileiro,2015,70,1443
Fila brasileiro,2016,85,1443
Fila brasileiro,2017,65,1443
Fila brasileiro,2018,62,1443
Fila brasileiro,2019,9,1443
Fila brasileiro,2020,15,1443
Fila brasileiro,2021,25,1443
Fila brasileiro,2022,13,1443
Welsh corgi cardigan,1970,0,1284
Welsh corgi cardigan,1975,0,1284
Welsh corgi cardigan,1980,0,1284
Welsh corgi cardigan,1985,0,1284
Welsh corgi cardigan,1990,1,1284
Welsh corgi cardigan,1995,23,1284
Welsh corgi cardigan,2000,23,1284
Welsh corgi cardigan,2005,15,1284
Welsh corgi cardigan,2006,27,1284
Welsh corgi cardigan,2007,50,1284
Welsh corgi cardigan,2008,25,1284
Welsh corgi cardigan,2009,44,1284
Welsh corgi cardigan,2010,40,1284
Welsh corgi cardigan,2011,39,1284
Welsh corgi cardigan,2012,63,1284
Welsh corgi cardigan,2013,19,1284
Welsh corgi cardigan,2014,46,1284
Welsh corgi cardigan,2015,48,1284
Welsh corgi cardigan,2016,43,1284
Welsh corgi cardigan,2017,65,1284
Welsh corgi cardigan,2018,78,1284
Welsh corgi cardigan,2019,102,1284
Welsh corgi cardigan,2020,130,1284
Welsh corgi cardigan,2021,195,1284
Welsh corgi cardigan,2022,208,1284
Braque saint germain,1970,51,1275
Braque saint germain,1975,84,1275
Braque saint germain,1980,114,1275
Braque saint germain,1985,60,1275
Braque saint germain,1990,66,1275
Braque saint germain,1995,21,1275
Braque saint germain,2000,59,1275
Braque saint germain,2005,96,1275
Braque saint germain,2006,35,1275
Braque saint germain,2007,32,1275
Braque saint germain,2008,109,1275
Braque saint germain,2009,49,1275
Braque saint germain,2010,52,1275
Braque saint germain,2011,52,1275
Braque saint germain,2012,51,1275
Braque saint germain,2013,44,1275
Braque saint germain,2014,36,1275
Braque saint germain,2015,24,1275
Braque saint germain,2016,32,1275
Braque saint germain,2017,45,1275
Braque saint germain,2018,29,1275
Braque saint germain,2019,47,1275
Braque saint germain,2020,32,1275
Braque saint germain,2021,37,1275
Braque saint germain,2022,18,1275
Francais tricolore,1970,0,1273
Francais tricolore,1975,0,1273
Francais tricolore,1980,2,1273
Francais tricolore,1985,9,1273
Francais tricolore,1990,21,1273
Francais tricolore,1995,129,1273
Francais tricolore,2000,36,1273
Francais tricolore,2005,0,1273
Francais tricolore,2006,2,1273
Francais tricolore,2007,52,1273
Francais tricolore,2008,122,1273
Francais tricolore,2009,98,1273
Francais tricolore,2010,116,1273
Francais tricolore,2011,167,1273
Francais tricolore,2012,48,1273
Francais tricolore,2013,92,1273
Francais tricolore,2014,85,1273
Francais tricolore,2015,0,1273
Francais tricolore,2016,0,1273
Francais tricolore,2017,98,1273
Francais tricolore,2018,32,1273
Francais tricolore,2019,0,1273
Francais tricolore,2020,62,1273
Francais tricolore,2021,28,1273
Francais tricolore,2022,74,1273
Epagneul de saint usuge,1970,0,1243
Epagneul de saint usuge,1975,0,1243
Epagneul de saint usuge,1980,0,1243
Epagneul de saint usuge,1985,0,1243
Epagneul de saint usuge,1990,0,1243
Epagneul de saint usuge,1995,0,1243
Epagneul de saint usuge,2000,0,1243
Epagneul de saint usuge,2005,52,1243
Epagneul de saint usuge,2006,43,1243
Epagneul de saint usuge,2007,70,1243
Epagneul de saint usuge,2008,96,1243
Epagneul de saint usuge,2009,73,1243
Epagneul de saint usuge,2010,73,1243
Epagneul de saint usuge,2011,62,1243
Epagneul de saint usuge,2012,89,1243
Epagneul de saint usuge,2013,88,1243
Epagneul de saint usuge,2014,61,1243
Epagneul de saint usuge,2015,79,1243
Epagneul de saint usuge,2016,52,1243
Epagneul de saint usuge,2017,33,1243
Epagneul de saint usuge,2018,83,1243
Epagneul de saint usuge,2019,42,1243
Epagneul de saint usuge,2020,67,1243
Epagneul de saint usuge,2021,80,1243
Epagneul de saint usuge,2022,100,1243
Chien de berger islandais,1970,0,1234
Chien de berger islandais,1975,0,1234
Chien de berger islandais,1980,0,1234
Chien de berger islandais,1985,2,1234
Chien de berger islandais,1990,1,1234
